,0,2,3
29626,JLMY9LH1K1X9GkCJqWCGmA,-73.5629997,45.5108253
29627,baedk40VCeup34ltsDsAHA,-80.08429,40.2795101
29628,c7ZTyqSG4v4ZVwK3vuDklQ,-89.3956356,43.0728935
29629,RJqCxaCm06k4EW7q0uyz3A,9.18637,48.893
29630,YD3lvnhO9sEmWLWozh3w_A,-115.178994,36.239289
29631,Dz5NDfPpXcID1qJbEfre4g,-111.9478141,33.4299443
29632,XAP5U6mLddNPbHmWLlyaxA,-81.4442654,41.1575385
29633,BAn9xggxcFRfFom4ea3X5Q,-81.863604218,41.1466218717
29634,iNphZPJ8kjvjUvWK7zXkSA,-89.5008508,43.0969955
29635,UW0ZvqEj7laMZVHjcwwc1w,-112.0674961,33.4453626
29636,RcHrGBuck0NAi6yocl7wDg,-73.5600887,45.5067226
29637,fnLiPkJL0ur4-pS99bgqGA,-79.3856231,43.8416016
29638,WBay6AZsHMExtMQsRc9-bQ,-81.8364927,41.4811942
29639,REbNih8rOHc63a7WRRKb3A,-79.3795061,43.6481795
29640,hDDh3dtuFZyty5KOUN0JmA,-111.7426997,33.3088069
29641,Nuiy-WMpPQxMKQlpI0CxSQ,-81.3645887,41.7038298
29642,A81a8oV8DAxnGLY2_r8dUQ,-115.136879,36.117891
29643,QouAo7lqUhPtW7qZpkNS8g,-73.569386,45.4963316
29644,g3kZ-XqKXy56nGSsibz0QQ,-79.6114907032,43.6782918587
29645,5t9kTG9DakuamJgY65HA7w,-115.1140608,36.1153932
29646,Op-nvSmAKWSG5buIecfaag,-111.8061875,33.3794833
29647,k0bshBw75w00xmZEsbhufg,-73.8343536,45.6067902
29648,wGZyEflGm4UKwhhNATkdtw,-82.0214197093,41.4582393248
29649,Ns1BTbRzP-fH1VdAfe7A1g,-79.3220430985,43.8496810563
29650,3vMLmKBOLW5_-Id8f98T5w,-79.5153761,43.8544287
29651,0U0odWV4aGw2k-bIUKhO2w,-112.037948929,33.406920954
29652,r1rphnWWkqUBqCFlGSMl9Q,-79.3869717,43.6688657
29653,1Df5WnLX3DqN6ymlhqznaQ,-115.14971,36.1151569
29654,5gUZZyhiYxy_sNQVDJ7_NQ,-73.5485477,45.4677143
29655,uQo2-hQ9stWvKf8IiyPX0Q,-79.1995813,43.8012784
29656,sLKpRaFns5Uqw1IEzK6obA,-111.9940738,33.4953677
29657,iR6kEMdNRFc9QZUNTQo5Zg,-80.2414157749,40.4955233376
29658,fh4hlhzpwQRPg82gFLDLdg,-8.1740587155,51.9161508527
29659,2lo7N8RZOCS0DDxO6LPQhw,-79.4141829,43.7765926
29660,T8J4WHgTmO83uD1BHya6ZQ,-79.4758947,44.0563384
29661,JzwewXUzR3c5ggTtEE5uMg,-80.85227,35.0542123
29662,9JNqGnvTjP_tb9KnswHpGg,-80.84395,35.225394
29663,COszO5BlwqjRbZ_IUqExZg,-81.4977907,41.5519971
29664,ui99AtCcTZRCHEfNi1mYew,-3.1834514,55.9585276
29665,a1sp-PiwbAthYG1JR8NfLg,-88.229693,40.108174
29666,xNK43KL8NRnoN9azyyrJ6A,-79.74122344,43.5862087814
29667,-Q0o1CBxchWyFEDa3oeO-Q,-81.6345573,41.1366611
29668,55uVpP-Dt-lJI9c_LFXcEA,-73.739316,45.5441537
29669,6UjC8B-WvhsuiTrIeVqHnA,-112.0733524,33.4471501
29670,WcUGMxTT3JEDhgqYoZcECw,9.3082031,48.7420434
29671,3UqJKEDIh7o0aTtVUo187Q,-3.1856356614,55.9449383221
29672,sxOoqlIxmlKmC1yGvPx3Fw,-80.61,35.4968
29673,vAUEebTSlyYVTO7SgyT4cg,-79.4352958,43.6602391
29674,sNbRod66ATPlK2SHLiMLWQ,-115.183955,36.261157
29675,YrHVGQ8_Dcs5xCe78CvGmA,-115.2488196,36.0649678
29676,ElcXChLrnGHK7EhRuHfIzA,-112.2369447,33.6830919
29677,diXqpz9WOr4WLQq6uvARkg,-79.6987649,43.7426127
29678,0dXCoyvcvW3Lx1D8ODGNZA,-73.5530202,45.5077292
29679,ItN3I3IHIh1s2W3QIMHZMw,9.1774,48.778
29680,gh0zYY9hrmJHWsHhyUILsw,-80.794704,35.03884
29681,G-JLC51yZ536nGb3SQDzVQ,-73.8744848,45.4667829
29682,AlxCPmH_gC3uk3hHRBBd1w,-112.183522763,33.61164004
29683,GqBP4UM_z2BAJz_ZUzdecA,-80.174926,40.299569
29684,VkPa6mYsHsiPPU6BQ3l4fQ,-80.6241968,35.4447062
29685,kySk5N4-cjGk3ONXu8LQSA,-79.3250527,43.6715737
29686,MSVXxvCk--EuiOhWnRJTwg,-115.1768961,36.2392191
29687,q6LaVR4FlIyRC9yWIW5IXg,-115.1696112,36.1214517
29688,A7P_PJ3HCKqC4aNUEXJAug,-81.8033514,41.4847856
29689,KWdRUyN6H5NIOiP37I9psg,-79.3512354,43.6778545
29690,55vuAN7sjg9QknIGB21FGA,-81.6371554,41.2195809
29691,TIfa9dGciBc4J6OeUfsueA,-3.1901166669,55.9536829762
29692,q0GL761jc3ia_nEDt7Nghw,-73.578355,45.4986559
29693,VqReGefofdaspLlQVph2LA,-79.3812388,43.6466172
29694,UpSHAMogY9ubMGbuNAV5nw,-79.4459818,43.7931581
29695,LrtP703Vy7mFJZCLPE49Ew,-81.441055,41.386172
29696,GFnh_H4jMEq0Y0zrHphpTQ,-73.581172,45.49627
29697,m5ye9a_NdC_JxgsigHtU7Q,-79.7088792,43.3972659
29698,uKCCJB-OkAtLBunNFDIrxw,-81.618905,41.5060639
29699,x1KYj6p88WAcBxNlj8Ky7A,-112.1521781,33.5658429
29700,3rHMaoarZ13Qrafr2DeFcA,-78.95692,43.919319
29701,K-0pdH5hZQVeoUmYSNygQw,-115.1151063,36.157312
29702,-KYq3eqNvYJ-XHztPpXjvw,-115.1016247,35.9871897
29703,nWA_CjrtSC6ioP0TgSy5wQ,-3.182326,55.95941
29704,tFPHbbzlHJKIzY8uooVF8Q,-80.710076,35.123349
29705,VzT_RT1Rs97cF7HoRXpPSg,-79.6160309,43.5812774
29706,Axf_3mlM19ox-VjmN3KZYw,-80.8427789,35.2283621
29707,XSpEeRqe1CeIBrDoC-wEzg,-89.3979099407,43.0753052127
29708,5OZS7Sz7oX6XBL7KZE0G1Q,-112.0808931,33.4799381
29709,v6M9VKK-DrjVikcopjaZlA,-73.6745136,45.4348656
29710,QPpptKYmU3fZMi_JsUf4qg,-79.7464747,43.6431137
29711,I_WWH2vYccjz-QxW3u1zJA,-112.2196069,33.4815508
29712,osfBW9AMuOqX3aDsA6Rzmg,-81.6728397,41.5015446
29713,Fx4ONDdL_3eM-KCQ49WUSQ,-3.182842,55.951302
29714,ZcNe9rEAZVObPKFwtM8XaA,-115.2062221,36.1969016
29715,JX1_mKHN38bjgQP0JB3fkg,-81.663296,41.508393
29716,t_EiW3FlMnFTHyoeVU79xg,-80.2256163,40.5832161
29717,vmg_VdqXVOVhUoacU2pfdw,-115.1714093,36.0342435
29718,0Q4_ekM2pk7KUmuYwuWDzg,-79.4479795,43.6439217
29719,JePdoHGJ2kWRQkfGx0T34Q,-79.4181254,43.6551038
29720,0hKYp-06rwmWBUL1H-iXRg,-73.6205899,45.4954384
29721,9vLGuYpCoV9Od2b7hoBPrg,-79.3516998,43.6774678
29722,tamr4J75GguGhF1hm1wEaA,-111.925406794,33.4342548462
29723,LkgqiRF3LaZCVQmDFC0AaA,-79.4113026559,43.7638193001
29724,pEFO_hU3DNA61XnIpVGkJQ,-111.9778751,33.3193788
29725,KKUfGvyBDVqdZXXqS3uDrw,-79.409162,43.6655406
29726,hroo5nOO8b9QhHX0GLg7oA,-115.2064306,36.1249835
29727,IiwpKXv_Ypk_ZW0wcfn3FA,-79.533577,43.6438108
29728,O4-yHHUYMYaiOVsgg8ImUw,-80.0062991,40.3733822
29729,vyiIeaO7F58Cns9LWVIEHw,-112.4053046,33.3602393
29730,pTCyou_1EKkm1MUeejFLag,-111.935203074,33.4250152612
29731,wuQDMDlqM17jQNo0lYQZ7g,-115.140097,36.169326
29732,tT0rnI7TTbkcazKyehfutw,-111.8999737,33.3047224
29733,30fH0eHUXorWSR2-C4PuiA,-81.5038055,41.1465877
29734,lnd23oqCb7v8lt9zd4K8sg,-79.995624918,40.4353844922
29735,Scsk6UJVQjq-WRVZiUHnWQ,-79.5094918219,43.722810135
29736,QjL_QaEJGRfyBS2-wuowGA,-80.845448,35.226107
29737,6dnT0Sl8NQs4JRYfvuhU-A,-73.2916544,45.3490029
29738,el9DPCvqdQzdvHhT55jHvQ,-73.5868622,45.5723021
29739,DhD1sFqgtjg1rsIWuIeTng,-81.7126399,41.481075
29740,Fanu7vgveGy1LyLV8R9aMA,-115.198820571,36.1270393315
29741,21HC9HeDaWy3vBHb9AaGGA,-80.106047,40.356927
29742,H5poGfDHCDMip7VYi7u8Rg,-79.3758155,43.711768
29743,my-7Vuyb0_e-ciCjtacOIA,-112.290596,33.493817
29744,dsIHIXyAl_ldqkd8QekvTQ,-79.3904852,43.6463517
29745,1n-HH6BG913cKQ1tX3wQEg,-79.9545605,40.4366975
29746,mDiFWhywAziq9SKnj6am_Q,-112.065576,33.5763074
29747,PvyJ2gv3baPyqqmLoGLY-A,-81.689907,41.4799859
29748,V2gKY1W1byaAXFmOd111CA,-79.4940923,43.80241
29749,DStJWqCQr6Ln5TODfL98Zw,-79.4731342829,43.7564149698
29750,U7xPpLet56Zhi5GDZNlmoA,-115.119423,36.059631
29751,aBmuthrQ7yP8cnbgkxU5Ug,-112.0299544,33.4880275
29752,hR48CWkegKzVqOeTSinBpw,-79.4197106,43.8901105
29753,_rgsXTR4PehGyLg_8tPD0Q,-79.4119686,43.7643146
29754,2T8mj5_2lYL_ZS4r8xMwMQ,-79.6230697632,43.636572105
29755,Gkhi0IkGAIls6YgXBSdZqQ,-112.0990715,33.5829193
29756,ki5qgWUCuTpb9si0eJL1fQ,-80.7535075848,35.3103321867
29757,dRRuom2l9kQSObgL_z1CCQ,9.349028,48.75212
29758,QkC0u0KSf6yIi_Xn2ks2ZA,-115.2549386,36.1954258
29759,wowGDYsOpR_mIMMFDL-qhg,-79.3305596,43.7753337
29760,JwyH48vqADWY6HieOMDxgQ,-111.939850896,33.4246763733
29761,VF6al3kAVLMtXNnscPJahA,-79.4692901,43.7065588
29762,FajhBSkrz5pSuKgylBPnvA,-73.5586691,45.5151754
29763,n2nJdWZgVLFx1TJ9-NTmfg,-79.2052680265,43.784074336
29764,lZ5rd3YxWTcCPJi45hvw7w,-112.124066288,33.6677321019
29765,F73T-N5lRNL2Gcpg0Q4KKw,-111.925905,33.5303579
29766,tIOjJWfu4Dqz-FIzXHRvCg,-112.064375058,33.5236942821
29767,n5KZLOtiJfExtjQOiOmKjQ,-79.3995671,43.6549482
29768,qYGJCgG24rQlNwWkFFZ3og,-111.9741695,33.4133004
29769,Gcx4rSqPd3eeNbG83VThrg,-111.972578358,33.5297343588
29770,LoB-Ho9DRsNcWkoz_a_vJA,-79.6249326,43.5150301
29771,h3QErqS3OZgLJ5Tb6-sLyQ,-79.083881,43.841844
29772,Zj-nbrngEUwyUtc7pz2e3g,-3.172925,55.939414
29773,dunZ7E-LwPvkAS6ERVa8gw,-112.1352214,33.6536166
29774,HgZWAW4O_itNxtexankANg,-81.8585659191,41.4600383685
29775,ZsFDPRC9NHpG-dZ5VysiGg,-73.624873,45.497294
29776,keiz3OBexkQ1gOZ7Ejl1Sg,-73.8623392,45.6441888
29777,5pmZjodq-9PZ0gDn5epHVw,-115.1722365,36.1107323
29778,VaLnPWq6cLnK5x2wXBVOKQ,-79.39686,43.8417053
29779,DKZN5IjHEE_BCDCRLxb7sQ,-79.3880618,43.6743209
29780,skoASvPtw6hzzURJSzjZJw,-112.274103378,33.7117986142
29781,o5TNm5Iaah14KtOqjkGcxg,-115.206376,36.2781145
29782,5WJOM9DefIvLOIrntDIv-A,-79.3713047,43.6503484
29783,g5Y4swQmgMPjeIyBNEo1xA,-111.930657014,33.3204263123
29784,QMPAOhASYDu4GYx5trTdCg,-79.4607097,43.8488651
29785,bP2TCP9CFqIdM0fCsqxHow,-112.134182,33.3910257
29786,err0FvoRGGSqORd8WRtppA,-79.996589,40.440592
29787,wJhdPi4tvJGV24NXQv3Vnw,-79.3757831,43.6696804
29788,qSG2fC6tlB701kOxy_3N5w,-79.3652122,43.6495772
29789,Wo_ZL7I3hS-eW6pJWg1V8A,-115.06179,36.1754284
29790,ux6FCssPmLx5LrWzTHvxWg,-111.994361021,33.4340373112
29791,2-KaQd8Ozw3A5QgW8hKWDg,-111.7438168,33.2996985
29792,01HlBwitl4q_sEHzJ8wx-w,-79.3888926,43.6681762
29793,AfoBKJuGBJvQhc3By4K9Dg,-89.3813541,43.0748523
29794,go-Hd5oJqHIayG9V2T6I3w,-79.3431482,43.7192755
29795,ooFwtaD_haxjAg1EzjYZ8Q,-79.3912893534,43.8435809252
29796,3jdNr1CFLrsjRf5yva2nFg,-73.5702325,45.5017333
29797,qIr15oEK2ee7Ri0LgxUK0Q,-73.5543227,45.507884
29798,Zgh-D3UsxfAjYmmfVuE9Iw,-80.6503119,35.3216522
29799,6JTxM3pZAaiauddFu88VpA,-115.2243858,36.0489038
29800,rr-8WQv7TWFP3c83ypc4Cg,-89.3471636,43.111405
29801,l5OJVkYwddVF4qhLRJrn7w,-73.749697,45.45764
29802,6EYmMjaQU0UHjA8PbQKI7Q,-111.6841514,33.3954461
29803,vctaNms-o_VDHWCAbldFjQ,-79.2881667987,43.8035819114
29804,1nlWzyHiSXXFVC0ISKjryw,-80.1142558,40.3552916
29805,bX0xK2LM1Yz1Gbv0BGlIPA,-112.0365448,33.3778998
29806,uBGPTzye3wrxZPf54AXuFg,-81.695971,41.510561
29807,0BFzeEDYXR_w9Ni6qNj9OQ,-79.6611084,43.5002528
29808,sXg2NCfiCqK_X_4R5NK_jQ,-79.4001694,43.6482201
29809,1WE-vUAugCNBg7-Vg4HKBg,-79.3858593,43.6694267
29810,1kVicFRGjgUrB6IezlTTdw,-79.3858616,43.6694964
29811,Hm2YntlJzqP4reNZRlkCEA,-79.3589277,43.8572959
29812,J1vEp4AZTPZvdxG9A-u1_w,-79.9830046,40.4289338
29813,tduDcM1hWHPeyQ9SRPTQmQ,-111.9381961,33.3777945
29814,OaM2Bjeo2Ftt84ruTrzPNQ,-115.116175,36.006758
29815,Px6FNVLlN9wZQ-uadZiIcw,-80.0557,40.6175044
29816,_Ss4d4dYzehTmWJGpkqL7w,-79.3988128,43.6540394
29817,8Zqh2jwtncA3N4fWEMTvZQ,-112.065512,33.5763327
29818,UGjpL5nnKlKRhQq5YMgQ2Q,-80.9676051604,35.0315252095
29819,PW0Pqfjmjru2XhAJ43izTA,9.00082,48.70993
29820,jISWXrs7ZYPQTf5hIKKnEQ,-3.2073106,55.9576022
29821,_jT1b-OdicvJ9LyKj_M1Ww,-79.2611654,43.8792921
29822,xYW9qSsgsfyzJOYoj1exKg,-88.0419274,40.1116198
29823,1WsIAW-KSVaxGZtY3pwoUw,9.33315,48.7243
29824,eE02dkQuSdlPu6OA83iLqg,-80.778824,35.0973853
29825,PelhNV5WsvEJjhUShubLvQ,-115.2090921,36.1229755
29826,lVPsa96DlMttMJqJSTzzTQ,-79.7147191,43.5812077
29827,3h5jLa-kbHg0cL7v9En0Lg,-115.0622887,36.1128082
29828,UjXAQonb3Yoes27vF4meRw,-79.416005,43.6447793
29829,f3gE6ZZFd7jRBjTVgt-mAg,-79.2656064034,43.8914753583
29830,cB4c3zFoHg8j1pSoENNVYQ,-79.5682291,44.1135324
29831,lB0xRVCVc5t86RGBnBdnmA,-79.7049463,43.5404869
29832,qS4q-23ei-FBLj7f8RkAhw,-74.1536574,45.8918264
29833,QpSUvreiuTGDjZ8dMKYDTg,-111.684984991,33.308194131
29834,qCq3JGKYMFq4dqFjtuF7DQ,-79.9950533,40.3502834
29835,8doBZDMmgcrDGculGLpTDg,9.21839,48.6589
29836,VEM9ddboePvhvucd3jAbVQ,-111.9856738,33.4806815
29837,dupc1Q5bl1gwTheS1ZqEig,-115.1512526,36.1362575
29838,lVX8HttxRTAdEdYX8zXy2g,-73.566502,45.376441
29839,SXnXItivyE3i3FQbydak-A,-79.4065026,43.662072
29840,S6TMBqrsi4PLRFoQFPScjQ,-112.065474,33.47014
29841,_eAFKYKnCJwn33lEBakmnw,-79.4292346,43.8402598
29842,A5KlWfL8u64ztCQgUqUgpA,-79.6440376,43.5886532
29843,g8adhQQp3NDCA6GcHJ7szQ,-111.7886145,33.4374883
29844,cRTMAbJiyd6xJ9eKj357YQ,-115.204936,36.1450397
29845,YFvnkR2XXeU6Qz9dY4ZaEw,-79.3038158119,43.8415066224
29846,IE-FSNn9Zx9YFx3nJV4C1A,-73.5648813,45.5025398
29847,idotH1un0AYxoEWTQP_bRg,-111.837349882,33.5871096156
29848,2vuAlukfUZf3vbHsexEeDw,-79.4678767928,43.6722647485
29849,nYFhYM9JQbWnxI3zEd-gug,-79.8031315,40.3953746
29850,gFsiHkTKeQ3Vt0o3Bs7oXw,-80.089117,40.38852
29851,q64TlS17kNMIxb8B6c7tZQ,-73.6803233,45.5128093
29852,bvX4dZdBf9GyobmngG9jFg,-78.943123,43.883001
29853,lpqtCUzSnKc1QGi4wO6ovQ,-73.5714715,45.5027544
29854,2ph_zaN7CsnmFj97_wLNfw,-79.7349024,43.650932
29855,HtctU6CwYrKN3r2SL259EA,-79.5756658,43.7650882
29856,SuwhEmo9wE4Tis4i3Sg4Kw,-111.9736513,33.676354
29857,kP2wC0luve3mT5fcdrA3nQ,-112.022973,33.495343
29858,Vnlcphsv5x9cFnxakTXMQg,9.2070536581,48.7782697023
29859,Au4pX3CnaWDbwrAyYOukig,-80.0874089,40.551162
29860,crHYUpCkL8Pexnq9AoPnxQ,-73.6219925837,45.5494356851
29861,llyCcZeOT_SI-celMhm5fA,-80.8899692,35.4761288
29862,RnSh7nukslMyuzcJgpJ1Ww,-79.5872118,43.5498536
29863,fWiwY1bW-BxA-Vzm6lDalA,-80.8794044255,35.4438457757
29864,3nEtb-rn9yW0ocC90geMKg,-112.045639,33.494997
29865,-qdbWrCU8Ktg80dk458BAw,-79.64587,43.70577
29866,EUskCVPgHoIGl3Ao0VUNLA,-115.122243103,36.1589789702
29867,DWpVDSFCKEXAz9HGlSS6zA,-112.368679,33.6294444
29868,u0syM4rt_zDpswP47g0pGQ,-79.4114216,43.6421025
29869,Y3nnWbotYR0hyQPMjXcyvQ,-79.304848,43.861163
29870,KtByU3UDMR19himevLdzqg,-112.0910707,33.4588655
29871,RpACxIC538ZRDjkviyNgZQ,-111.9253272,33.6357834
29872,MNkxGVlqMDhirr-UPXm5Rg,-111.8747445,33.3260297
29873,x2Y_MD5pCTRyaf9dD_ZpGw,-115.153060617,36.1075332165
29874,ycd3DfIYG-oAiyHXPPZjBA,-111.940237731,33.4234957305
29875,cyV6Y8eOgpDTtdJQnB6FaA,-115.1735161,36.1030009
29876,3ijLguDlxXRDSPHSVrikPQ,-79.3661426,43.7914128
29877,ERjDXFk2J7RprGrOEDR0LQ,-79.3476695,43.84985
29878,dwihZpiPkRm7Wt4vxDig-w,-73.573048,45.527218
29879,R5fMwVbS-AKBsceHKf2wEg,-81.492778,41.460381
29880,IwcntSsDebOSZqaUQ41n6g,-79.3892003,43.6499311
29881,NpozCEWra9PkYtxCtCPr6Q,-111.997461478,33.4352014776
29882,UL3n_yKPA93XlnUgB_YqgQ,-111.8590556,33.3416423
29883,PmkXtqIcjQGpNShB8yTSrA,-111.83618,33.72979
29884,0OvM4_xU5cJYCo0bsbVEQw,-112.4053046,33.3602393
29885,uyaBt65Vk_GhSm7dNSzfkA,-112.1317938,33.4296382
29886,3NzMmFv3Ky_cxtL9YAJFZg,-82.024306,41.166901
29887,vZmKNy61z53RnxBTCy86YQ,-81.5081651,41.1407192
29888,LH-_iinkV1XOxSuJMBqhmw,-114.9600982,36.0133162
29889,KFbUQ-RR2UOV62Ep7WnXHw,-79.88248,40.376674
29890,p5cnaEIowlS-qkXGRzT7AQ,-79.2220804,43.8067262
29891,vV1fHfmt6ExvLyR9tNMxQA,-111.68752,33.2669731
29892,2V5ZcFDQzv1MN-31eMVhZQ,-111.923569083,33.6352362336
29893,EIb85lCA6HMzxdsacYtjGA,-111.9814864,33.3306785
29894,g-cwYRdm_mLg13nYRty84w,-79.3879812,43.7034604
29895,RrCgc8eAKbHu-2IpQXg6Rw,-115.1016838,35.9977219
29896,6nbmlMVmbifIjrEEbCaA6w,-112.1325882,33.5527211
29897,kIoKla6pdHMhzwhV9YksaQ,-81.047038127,35.2815193061
29898,Z2fCgJdvjhZVP34V86UKCg,-111.841024496,33.3142720175
29899,cRx3YlYMEp42Dlo347vC1g,-89.3747347,43.2503105
29900,k7-UuMFIGcbgmP6RY0Gn_Q,-89.39081,43.075138
29901,nTx_O2dUTNLoyHvT6Mj-kw,-79.6674251,43.4462743
29902,qLdT2DiuFiTN-Ss-5xg3ow,9.19071,48.7786
29903,aarBX0VyJbjMACGCcMrfEQ,-79.732279,43.66358
29904,XErOb3obTwM_Kby23AIYfg,-82.1784339,41.4670054
29905,xxcLU5kymWd_cDKuIV0TOw,-3.2012296,55.9520223
29906,-59dl6bXMKpmv38TosZJlg,-79.3641945239,43.7116702448
29907,dRTbj1UEzE-fEr86ew4t8g,-81.1828511,41.2442863
29908,_VHOD-pcrAZFKNinI7GCUQ,-112.061594613,33.6402278142
29909,TC6P9n3noJLR8KpE-i2OyA,-80.766969,35.342416
29910,lhI9JnI3mhtNkntegi9jDg,-79.975108,40.4283706
29911,ewVI5n7OskUiVonOW_2NLg,-81.527265,41.366317
29912,sWaWTnmRgOt6OE4v84y7fw,-79.344712,43.6791035
29913,GPRBJhVxvTmRnWEWsI8Myw,-81.756236,41.418078
29914,lw6eINeY7tNThGOdlvrgBQ,-3.1833664,55.9498501
29915,Ek2XD76JygsoBzqP6f0rLw,9.1560299,48.8062193
29916,dqXWQSaNMKf9fimx_AT31w,-79.3928442,43.6707754
29917,j3csEfGzkwnXATdRoZDT-A,-111.9437771,33.3186906
29918,kjx0Zq21nF9aAK9wpGkmng,-79.4133081,43.7748342
29919,ZONtqsnEl47Zn2NunJYHIg,-79.3496389,43.6588032
29920,cPzIic1AqH1ApTVVaww5hw,-79.3876079,43.6723583
29921,IQ0LvtTwMKuJClfvOLKpZw,-112.0472885,33.4954921
29922,__iqJ91sPngnwEa3nIQP8Q,-73.4758218,45.4781043
29923,2aVQu4wnptrFM_kxDhhPIg,-112.1814466,33.4424369
29924,3PgR6tt_o-itxzIN629q-g,9.19354,48.9001
29925,QnHbzG_oP_llujHJZZ9Q9A,-79.3960864001,43.6969461304
29926,q6QjMYwBlkwum4kj88t4Sg,-79.6196897,43.5773518
29927,pCJorQE8rdmvvSNR49WS5w,-81.028482,35.243155
29928,XaeCGHZzsMwvFcHYq3q9sA,-80.0250088153,40.339938874
29929,RThuRlhMdowhtY8vITEIzQ,-79.9232546,40.4328561
29930,9q8JSsHC5lR6Hh16W_5ggg,-79.6771665435,43.6260010086
29931,KoRuBsujKzbB5mVO1GGxvA,9.1668183,48.8142007
29932,fX3ukB5oZe5H_4LdM4zVRw,-79.1835371,43.7877854
29933,jrFB2o5Gk2aRw22oNGxJKg,-111.8972598,33.3198527
29934,7SF6nn5L8djCFva8IbwRXw,-73.6232036,45.4972956
29935,1GoI8TV5ngDEqoTmDK6Iow,-112.0470727,33.5112969
29936,hvqcMFMiCiuW_O2aQM7x5w,-115.225806,36.055251
29937,6tY0tn39Mb8FCLYBAXXOUw,-81.9460279,41.4070111
29938,WhLw6nla6FNj8zk2nrrEBQ,-79.6062799,43.6502556512
29939,dwQEZBFen2GdihLLfWeexA,-81.300559,41.6806696
29940,e8otDyZGM60F5Js1Ew1m5Q,-81.337813,41.687649
29941,fi_yw_5KIx04ZWlhfWVjNA,-73.6589635,45.4987311
29942,L1qCbC-FMbcCIt-LtqVIOQ,-81.9420079177,41.4071441722
29943,knDXdt6qgwd4xVPUsgkfWw,-81.9010857,41.4171208
29944,Nz1_M6YveZvvwXj1xoBq1g,-81.5120772,41.313399
29945,K0_7-QjuNKMqVgLnvI5C1g,-79.4756437,43.7645164
29946,1lLJDy73uBp_I2LJ0B0Fkw,-73.5552764,45.5027574
29947,-Dnh48f029YNugtMKkkI-Q,-112.1839753,33.5383958
29948,qdHFUvFhZjvNie3cZiJb9w,-112.2357715,33.6531023
29949,t3VVBG3hVaONy4Ag8chnig,-81.170217,35.2611964
29950,Ye2WDL6sA66605igAbKGFg,-79.4536077976,43.8104143956
29951,YnvUFIZVvxsL5L4PEmWcUQ,-81.7094112,41.4635112
29952,Xz2GP6UPMQu22EB_76nZKw,-73.8286295,45.4285977
29953,r49iBfbnfoK7yt4rdsL_7g,-79.3805874,43.6651873
29954,m5KPPufE6KOuBV-FUti0AA,9.168821387,48.7788996851
29955,77FYW55qBiRAMZRxdIKApA,-112.0734489,33.5670624
29956,lebZM1I1gTuAzRfIBNSgdw,-82.0779284,41.4253001
29957,6bDpJirSVqt-NXz04vJ8ug,-115.1727728,36.1178949
29958,n6_ah26nj9V6eo7PZNUQzg,-79.91521,40.464046
29959,wxR8kxiL1LkJ7bGlwdKd9A,-73.6170998588,45.5340634397
29960,duG7f4gq2hS-QW50s-g4zA,-89.305695506,43.1304445832
29961,KFz1GXpdJmnprpP2NLCCLg,-79.38404,43.845334
29962,VQGetWNN1f0dMWQ6ehDAVg,-81.6936338,41.4972786
29963,qb8TiKsNTUqq4P-u6zQLDg,-80.1280336,40.265839
29964,44zSIjPU09F2UBYUn_KZ3Q,-111.9767429,33.3792202
29965,pH9HF3GfJKJAdKDHcoUI4w,-89.3954746098,43.075643309
29966,dXzLioqrEncX5nONdhhjMg,-81.3616629,41.705995
29967,UY9t1EL5PYxPiBGivkeE9Q,-115.0717488,36.070524
29968,sZ_QdVaPV50wggckxmNhsg,-79.450487,43.6500617
29969,t-oLfL30kpKtyOUb8m09Mg,-73.5721338,45.5144514
29970,lh_JmbOstJX8hSViCKnb-A,-79.5486712399,43.7874723692
29971,A21FJqt8jIE6w0hdzmvnmg,-79.9274383,40.4578038
29972,fCRTQbMeE62md8RBpPabew,-73.5600245,45.5047546
29973,9cuklQaqN2d3WA0Ef6jECg,-80.0519013405,40.3573572094
29974,dxvYRtLYv8IDo7NN8KQCwA,-79.3468135,43.6845387
29975,20P1JukOLfR023mnrDeXlw,-115.2596473,36.1891373
29976,ZRA0ozXV-mmH0vvdiVmIrw,-3.1733356,55.9770528
29977,Dpoo0kfUd2Pzt0a0PagvMw,9.19029,48.7559
29978,c1Hn42hWBx_UUa9vjjYWog,-80.751353,34.935156
29979,lpD3xIYuVaQA8xRSlKwn-Q,-111.906135559,33.3783035278
29980,KOCcNf8e7piPPxWa-Rv9oA,9.17621,48.77024
29981,6eBYh0NQ80cCAmC4ajlKuQ,-79.982203,40.3723038
29982,5Gj8twqkHxMunpNJLn5Hjw,-81.9519542608,41.4649568211
29983,C0agyAmn_iH_4WUfBdbZvw,-78.911893,43.887097
29984,CLNqviorDO-pQvxTTy3kbA,-79.4067639,43.6568233
29985,me8j11RcqTmL0C5GEHP5Sw,-115.128254161,36.2173945996
29986,PvjKC_kJPiXF7OHQahZdpQ,-73.568285,45.4885758
29987,B0JdEQoQjr9oka-_YyGZ8g,-80.0262372225,40.5759448527
29988,aeEVWgcUf1-f46Dk-EzgTQ,-79.3532790833,43.7858305916
29989,LlLDMhhPeCKs4oyZxFQGaw,9.12474,48.7782
29990,lsTDUrYbsLHrEEkwOEZanA,-112.068172,33.639934
29991,KRWa12MkvE7sgaEnNhSWtQ,-79.4111596,43.6423272
29992,Kh8Ctqf7z4S6OJ9F7EsVpA,-112.2225187,33.480668
